SR_NUM_1,SR_NUM_2,SITE_NAME_COMPARISON_SCORE,STATE_COMPARISON_SCORE,CITY_COMPARISON_SCORE,POSTAL_CODE_COMPARISON_SCORE,CONCAT_ADDRESS_COMPARISON_SCORE,NUM_OF_MATCHES_FOUND,COUNTRY
15962,10978,1,1,1,1,3,7,Canada
15075,9244,1,1,1,1,3,7,Canada
16544,9244,1,1,1,1,3,7,Canada
21105,9244,1,1,1,1,3,7,Canada
23658,9244,1,1,1,1,3,7,Canada
27592,9244,1,1,1,1,3,7,Canada
31341,9244,1,1,1,1,3,7,Canada
31499,9244,1,1,1,1,3,7,Canada
13343,9244,1,1,1,0,3,6,Canada
15838,11083,1,1,1,1,3,7,Canada
16074,11083,1,1,1,0,3,6,Canada
25355,11094,1,1,1,1,0,4,Canada
23054,11159,1,1,1,1,3,7,Canada
27567,11455,1,1,1,1,3,7,Canada
13346,11455,1,1,1,0,3,6,Canada
33296,11455,0,1,1,0,3,5,Canada
12034,11505,1,1,1,1,3,7,Canada
13473,11505,1,1,1,1,3,7,Canada
16876,11505,1,1,1,1,3,7,Canada
25925,11505,1,1,1,1,3,7,Canada
23557,11505,0,1,1,1,3,6,Canada
27708,11505,1,1,1,1,0,4,Canada
12259,11540,1,1,1,1,3,7,Canada
14337,11540,1,1,1,1,3,7,Canada
25216,11540,1,1,1,1,3,7,Canada
31340,11540,0,1,1,1,3,6,Canada
33054,11540,0,1,1,1,3,6,Canada
30077,11579,1,1,1,1,3,7,Canada
12936,11579,1,1,1,0,3,6,Canada
21929,11579,1,1,0,1,3,6,Canada
14496,843,1,1,1,1,3,7,Canada
25861,843,1,1,1,1,3,7,Canada
34026,843,1,1,1,1,3,7,Canada
12165,11759,1,1,1,1,0,4,Canada
35402,11936,1,1,1,1,3,7,Canada
16464,12046,1,1,1,1,3,7,Canada
25582,12047,1,1,1,1,3,7,Canada
25959,12047,1,1,1,1,3,7,Canada
13048,12144,1,1,1,1,3,7,Canada
26074,12144,1,1,1,1,3,7,Canada
13331,12195,1,1,1,1,3,7,Canada
29793,12195,1,1,1,1,3,7,Canada
34025,12195,0,1,0,0,3,4,Canada
