SR_NUM_1,SR_NUM_2,SITE_NAME_COMPARISON_SCORE,STATE_COMPARISON_SCORE,CITY_COMPARISON_SCORE,CONCAT_ADDRESS_COMPARISON_SCORE,POSTAL_CODE_COMPARISON_SCORE,COUNTRY,NUM_OF_MATCHES_FOUND
428,428,1.0,1.0,1.0,3.0,1.0,USA,7.0
429,429,1.0,1.0,1.0,3.0,1.0,USA,7.0
430,430,1.0,1.0,1.0,3.0,1.0,USA,7.0
431,431,1.0,1.0,1.0,3.0,1.0,USA,7.0
432,432,1.0,1.0,1.0,3.0,1.0,USA,7.0
433,433,1.0,1.0,1.0,3.0,1.0,USA,7.0
434,434,1.0,1.0,1.0,3.0,1.0,USA,7.0
435,435,1.0,1.0,1.0,3.0,1.0,USA,7.0
436,436,1.0,1.0,1.0,3.0,1.0,USA,7.0
437,437,1.0,1.0,1.0,3.0,1.0,USA,7.0
438,438,1.0,1.0,1.0,3.0,1.0,USA,7.0
439,439,1.0,1.0,1.0,3.0,1.0,USA,7.0
440,440,1.0,1.0,1.0,3.0,1.0,USA,7.0
441,441,1.0,1.0,1.0,3.0,1.0,USA,7.0
442,442,1.0,1.0,1.0,3.0,1.0,USA,7.0
443,443,1.0,1.0,1.0,3.0,1.0,USA,7.0
444,444,1.0,1.0,1.0,3.0,1.0,USA,7.0
445,445,1.0,1.0,1.0,3.0,1.0,USA,7.0
446,446,1.0,1.0,1.0,3.0,1.0,USA,7.0
447,447,1.0,1.0,1.0,3.0,1.0,USA,7.0
448,448,1.0,1.0,1.0,3.0,1.0,USA,7.0
449,449,1.0,1.0,1.0,3.0,1.0,USA,7.0
450,450,1.0,1.0,1.0,3.0,1.0,USA,7.0
451,451,1.0,1.0,1.0,3.0,1.0,USA,7.0
452,452,1.0,1.0,1.0,3.0,1.0,USA,7.0
453,453,1.0,1.0,1.0,3.0,1.0,USA,7.0
454,454,1.0,1.0,1.0,3.0,1.0,USA,7.0
455,455,1.0,1.0,1.0,3.0,1.0,USA,7.0
456,456,1.0,1.0,1.0,3.0,1.0,USA,7.0
457,457,1.0,1.0,1.0,3.0,1.0,USA,7.0
458,458,1.0,1.0,1.0,3.0,1.0,USA,7.0
459,459,1.0,1.0,1.0,3.0,1.0,USA,7.0
460,460,1.0,1.0,1.0,3.0,1.0,USA,7.0
461,461,1.0,1.0,1.0,3.0,1.0,USA,7.0
462,462,1.0,1.0,1.0,3.0,1.0,USA,7.0
463,463,1.0,1.0,1.0,3.0,1.0,USA,7.0
464,464,1.0,1.0,1.0,3.0,1.0,USA,7.0
465,465,1.0,1.0,1.0,3.0,1.0,USA,7.0
466,466,1.0,1.0,1.0,3.0,1.0,USA,7.0
467,467,1.0,1.0,1.0,3.0,1.0,USA,7.0
468,468,1.0,1.0,1.0,3.0,1.0,USA,7.0
469,469,1.0,1.0,1.0,3.0,1.0,USA,7.0
470,470,1.0,1.0,1.0,3.0,1.0,USA,7.0
471,471,1.0,1.0,1.0,3.0,1.0,USA,7.0
472,472,1.0,1.0,1.0,3.0,1.0,USA,7.0
473,473,1.0,1.0,1.0,3.0,1.0,USA,7.0
474,474,1.0,1.0,1.0,3.0,1.0,USA,7.0
475,475,1.0,1.0,1.0,3.0,1.0,USA,7.0
476,433,0.0,1.0,0.0,3.0,0.0,USA,4.0
477,477,1.0,1.0,1.0,3.0,1.0,USA,7.0
478,478,1.0,1.0,1.0,3.0,1.0,USA,7.0
479,479,1.0,1.0,1.0,3.0,1.0,USA,7.0
480,480,1.0,1.0,1.0,3.0,1.0,USA,7.0
481,481,1.0,1.0,1.0,3.0,1.0,USA,7.0
482,482,1.0,1.0,1.0,3.0,1.0,USA,7.0
483,482,0.0,1.0,0.0,3.0,0.0,USA,4.0
484,484,1.0,1.0,1.0,3.0,1.0,USA,7.0
485,485,1.0,1.0,1.0,3.0,1.0,USA,7.0
486,486,1.0,1.0,1.0,3.0,1.0,USA,7.0
487,487,1.0,1.0,1.0,3.0,1.0,USA,7.0
488,488,1.0,1.0,1.0,3.0,1.0,USA,7.0
489,489,1.0,1.0,1.0,3.0,1.0,USA,7.0
490,490,1.0,1.0,1.0,3.0,1.0,USA,7.0
491,491,1.0,1.0,1.0,3.0,1.0,USA,7.0
492,492,1.0,1.0,1.0,3.0,1.0,USA,7.0
493,493,1.0,1.0,1.0,3.0,1.0,USA,7.0
494,494,1.0,1.0,1.0,3.0,1.0,USA,7.0
495,495,1.0,1.0,1.0,3.0,1.0,USA,7.0
496,496,1.0,1.0,1.0,3.0,1.0,USA,7.0
497,497,1.0,1.0,1.0,3.0,1.0,USA,7.0
498,498,1.0,1.0,1.0,3.0,1.0,USA,7.0
499,499,1.0,1.0,1.0,3.0,1.0,USA,7.0
500,480,0.0,1.0,0.0,3.0,0.0,USA,4.0
501,501,1.0,1.0,1.0,3.0,1.0,USA,7.0
502,502,1.0,1.0,1.0,3.0,1.0,USA,7.0
503,503,1.0,1.0,1.0,3.0,1.0,USA,7.0
504,504,1.0,1.0,1.0,3.0,1.0,USA,7.0
505,505,1.0,1.0,1.0,3.0,1.0,USA,7.0
506,506,1.0,1.0,1.0,3.0,1.0,USA,7.0
507,507,1.0,1.0,1.0,3.0,1.0,USA,7.0
508,508,1.0,1.0,1.0,3.0,1.0,USA,7.0
509,509,1.0,1.0,1.0,3.0,1.0,USA,7.0
510,455,0.0,1.0,0.0,3.0,0.0,USA,4.0
511,511,1.0,1.0,1.0,3.0,1.0,USA,7.0
512,512,1.0,1.0,1.0,3.0,1.0,USA,7.0
513,513,1.0,1.0,1.0,3.0,1.0,USA,7.0
514,514,1.0,1.0,1.0,3.0,1.0,USA,7.0
515,503,0.0,1.0,1.0,3.0,0.0,USA,5.0
516,494,0.0,1.0,0.0,3.0,0.0,USA,4.0
517,517,1.0,1.0,1.0,3.0,1.0,USA,7.0
518,518,1.0,1.0,1.0,3.0,1.0,USA,7.0
519,519,1.0,1.0,1.0,3.0,1.0,USA,7.0
520,520,1.0,1.0,1.0,3.0,1.0,USA,7.0
521,521,1.0,1.0,1.0,3.0,1.0,USA,7.0
522,522,1.0,1.0,1.0,3.0,1.0,USA,7.0
523,523,1.0,1.0,1.0,3.0,1.0,USA,7.0
524,524,1.0,1.0,1.0,3.0,1.0,USA,7.0
525,525,1.0,1.0,1.0,3.0,1.0,USA,7.0
526,526,1.0,1.0,1.0,3.0,1.0,USA,7.0
527,527,1.0,1.0,1.0,3.0,1.0,USA,7.0
528,528,1.0,1.0,1.0,3.0,1.0,USA,7.0
529,529,1.0,1.0,1.0,3.0,1.0,USA,7.0
530,530,1.0,1.0,1.0,3.0,1.0,USA,7.0
531,531,1.0,1.0,1.0,3.0,1.0,USA,7.0
532,532,1.0,1.0,1.0,3.0,1.0,USA,7.0
